Time ms,AlphaAbs0,AlphaAbs1,AlphaAbs2,AlphaAbs3, BetaAbs0, BetaAbs1, BetaAbs2, BetaAbs3, DeltaAbs0, DeltaAbs1, DeltaAbs2, DeltaAbs3, GammaAbs0, GammaAbs1, GammaAbs2, GammaAbs3, ThetaAbs0, ThetaAbs1, ThetaAbs2, ThetaAbs3, Horseshoe0, Horseshoe1, Horseshoe2, Horseshoe4 
101876,-0.404834944,-0.383502311,-0.37425007,-0.194159697,-0.376119587,-0.709096729,-0.309953754,-0.041745019,0.526502564,-0.03766364,-0.032866619,0.136257545,-0.856482447,-0.842006132,-0.441036125,-0.254824281,-0.856482447,-0.842006132,-0.441036125,-0.254824281,1,1,1,1
101946,-0.406290339,-0.383502311,-0.350539793,-0.194159697,-0.382163396,-0.719273156,-0.285318236,-0.041745019,0.50741112,-0.062782251,0.013132053,0.136257545,-0.865604099,-0.845963589,-0.444630282,-0.254824281,-0.865604099,-0.845963589,-0.444630282,-0.254824281,1,1,1,1
102095,-0.435600909,-0.383502311,-0.350539793,-0.194159697,-0.382641006,-0.726785196,-0.265549549,-0.041745019,0.477321469,-0.104112135,0.057205027,0.136257545,-0.867892243,-0.855782319,-0.447856785,-0.254824281,-0.867892243,-0.855782319,-0.447856785,-0.254824281,1,1,1,1
102180,-0.485921674,-0.383502311,-0.342718178,-0.194159697,-0.380296568,-0.734715688,-0.253797676,-0.041745019,0.43091143,-0.171208585,0.085767655,0.136257545,-0.864452114,-0.87440696,-0.449489795,-0.254824281,-0.864452114,-0.87440696,-0.449489795,-0.254824281,1,1,1,1
102245,-0.485921674,-0.410558043,-0.332713829,-0.194159697,-0.380296568,-0.742198335,-0.250407531,-0.041745019,0.43091143,-0.246717472,0.092989236,0.136257545,-0.864452114,-0.902194114,-0.451350657,-0.254824281,-0.864452114,-0.902194114,-0.451350657,-0.254824281,1,1,1,1
102392,-0.485921674,-0.447002525,-0.322907804,-0.194159697,-0.380296568,-0.745343751,-0.253136686,-0.041745019,0.43091143,-0.252059396,0.087938021,0.136257545,-0.864452114,-0.934210414,-0.457112941,-0.254824281,-0.864452114,-0.934210414,-0.457112941,-0.254824281,1,1,1,1
102492,-0.485921674,-0.413155441,-0.322907804,-0.194159697,-0.380296568,-0.734348484,-0.256579311,-0.041745019,0.43091143,-0.116510043,0.08895778,0.136257545,-0.864452114,-0.939628044,-0.471190205,-0.254824281,-0.864452114,-0.939628044,-0.471190205,-0.254824281,1,1,1,1
102553,-0.485921674,-0.387042784,-0.325971624,-0.19782402,-0.380296568,-0.696992077,-0.25510464,-0.043683697,0.43091143,0.079600971,0.110649879,-0.013095409,-0.864452114,-0.867948963,-0.494176037,-0.247651661,-0.864452114,-0.867948963,-0.494176037,-0.247651661,1,1,1,1
102673,-0.485921674,-0.268006868,-0.314879754,-0.19782402,-0.380296568,-0.618981983,-0.24291304,-0.045028357,0.43091143,0.244854294,0.159565234,-0.143909161,-0.864452114,-0.653664257,-0.514227579,-0.254060022,-0.864452114,-0.653664257,-0.514227579,-0.254060022,1,1,1,1
102795,-0.485921674,-0.101094677,-0.24932353,-0.19782402,-0.380296568,-0.495048926,-0.217523681,-0.042200816,0.43091143,0.357206519,0.232723679,-0.226942723,-0.864452114,-0.364646125,-0.50439645,-0.277106163,-0.864452114,-0.364646125,-0.50439645,-0.277106163,1,1,1,1
102901,-0.485921674,0.044950921,-0.186916229,-0.19782402,-0.380296568,-0.346735254,-0.182930001,-0.042200816,0.43091143,0.425701794,0.327116413,-0.226942723,-0.864452114,-0.102690596,-0.44743171,-0.277106163,-0.864452114,-0.102690596,-0.44743171,-0.277106163,1,1,1,1
102984,-0.485921674,0.146400535,-0.148233641,-0.19782402,-0.380296568,-0.204021982,-0.147916053,-0.042200816,0.43091143,0.46771339,0.433248955,-0.226942723,-0.864452114,0.096170784,-0.360497031,-0.277106163,-0.864452114,0.096170784,-0.360497031,-0.277106163,1,1,1,1
103041,-0.485921674,0.191772973,-0.119500398,-0.19782402,-0.380296568,-0.085029223,-0.121192467,-0.042200816,0.43091143,0.497896997,0.535684001,-0.226942723,-0.864452114,0.231982052,-0.27590309,-0.277106163,-0.864452114,0.231982052,-0.27590309,-0.277106163,1,1,1,1
103208,-0.485921674,0.194803884,-0.097732243,-0.19782402,-0.380296568,0.005318634,-0.107782509,-0.042200816,0.43091143,0.522836409,0.619893102,-0.226942723,-0.864452114,0.316575708,-0.212192,-0.277106163,-0.864452114,0.316575708,-0.212192,-0.277106163,1,1,1,1
103265,-0.485921674,0.194803884,-0.09272389,-0.19782402,-0.380296568,0.070223046,-0.107697335,-0.042200816,0.43091143,0.544076153,0.678074109,-0.226942723,-0.864452114,0.365685935,-0.170809866,-0.277106163,-0.864452114,0.365685935,-0.170809866,-0.277106163,1,1,1,1
103342,-0.485921674,0.194803884,-0.092254259,-0.19782402,-0.380296568,0.116222803,-0.117653768,-0.042200816,0.43091143,0.561018675,0.709753878,-0.226942723,-0.864452114,0.395205142,-0.144040769,-0.277106163,-0.864452114,0.395205142,-0.144040769,-0.277106163,1,1,1,1
103506,-0.485921674,0.194803884,-0.106760402,-0.19782402,-0.380296568,0.148860645,-0.131629016,-0.042200816,0.43091143,0.573836149,0.720321775,-0.226942723,-0.864452114,0.416533162,-0.12442367,-0.277106163,-0.864452114,0.416533162,-0.12442367,-0.277106163,1,1,1,1
103563,-0.485921674,0.194803884,-0.114093291,-0.19782402,-0.380296568,0.172070615,-0.14473426,-0.042200816,0.43091143,0.584490245,0.717987805,-0.226942723,-0.864452114,0.434221939,-0.108735146,-0.277106163,-0.864452114,0.434221939,-0.108735146,-0.277106163,1,1,1,1
103619,-0.485921674,0.194803884,-0.124559279,-0.19782402,-0.380296568,0.187537614,-0.152928642,-0.042200816,0.43091143,0.592694501,0.710311947,-0.226942723,-0.864452114,0.447936115,-0.097778927,-0.277106163,-0.864452114,0.447936115,-0.097778927,-0.277106163,1,1,1,1
103782,-0.485921674,0.194803884,-0.133858344,-0.19782402,-0.380296568,0.197904686,-0.154666063,-0.042200816,0.43091143,0.595221042,0.703555662,-0.226942723,-0.864452114,0.458009469,-0.090523348,-0.277106163,-0.864452114,0.458009469,-0.090523348,-0.277106163,1,1,1,1
103867,-0.485921674,0.194803884,-0.133858344,-0.19782402,-0.380296568,0.205401496,-0.151512462,-0.042200816,0.43091143,0.584254799,0.698889406,-0.226942723,-0.864452114,0.46531407,-0.084653405,-0.277106163,-0.864452114,0.46531407,-0.084653405,-0.277106163,1,1,1,1
104005,-0.485921674,0.194803884,-0.136315977,-0.105262766,-0.380296568,0.210876516,-0.147424183,-0.281082336,0.43091143,0.549619479,0.695355149,-0.040986675,-0.864452114,0.470081675,-0.07799074,-0.711984395,-0.864452114,0.470081675,-0.07799074,-0.711984395,1,1,1,1
104088,-0.485921674,0.194803884,-0.123440224,-0.104101246,-0.380296568,0.213231605,-0.147478449,-0.304626607,0.43091143,0.485449071,0.692921087,-0.05995725,-0.864452114,0.471508146,-0.07069323,-0.72762543,-0.864452114,0.471508146,-0.07069323,-0.72762543,1,1,1,1
104148,-0.035892999,0.194803884,-0.024619336,-0.104101246,-0.05265658,0.209898689,-0.157903038,-0.315143728,-0.312896252,0.39600042,0.690462919,-0.066689693,0.134603317,0.464096891,-0.06725251,-0.745202379,0.134603317,0.464096891,-0.06725251,-0.745202379,1,1,1,1
104317,0.204904219,0.194803884,0.068327248,-0.103300456,-0.064731586,0.196983382,-0.183549128,-0.317820605,-0.261951861,0.29868395,0.684216804,-0.035007432,0.109866905,0.439110084,-0.075768308,-0.763787995,0.109866905,0.439110084,-0.075768308,-0.763787995,1,1,1,1
104355,0.356616378,0.181565835,0.105724323,-0.103300456,-0.081325689,0.171883992,-0.225000731,-0.317817696,-0.179170378,0.218446295,0.665977624,0.039846414,0.087777129,0.389170704,-0.103028107,-0.782131343,0.087777129,0.389170704,-0.103028107,-0.782131343,1,1,1,1
104458,0.416992124,0.13356887,0.105724323,-0.103300456,-0.101324253,0.134852275,-0.277236055,-0.318324867,-0.04788446,0.165976848,0.626662709,0.131139621,0.069348064,0.313800134,-0.149463209,-0.798577412,0.069348064,0.313800134,-0.149463209,-0.798577412,1,1,1,1
104606,0.432774924,0.036528031,0.105724323,-0.085578463,-0.117738101,0.090077684,-0.329678643,-0.316254639,0.100468148,0.130653315,0.560267736,0.208467072,0.05524025,0.224324555,-0.20507538,-0.810632437,0.05524025,0.224324555,-0.20507538,-0.810632437,1,1,1,1
104668,0.436931102,-0.103865458,0.098696787,-0.044870877,-0.122452723,0.045302813,-0.371165448,-0.308016091,0.222559326,0.0981124,0.468871114,0.261258575,0.04569035,0.142948658,-0.252878175,-0.816430824,0.04569035,0.142948658,-0.252878175,-0.816430824,1,1,1,1
104822,0.436931102,-0.279164626,0.080584577,-0.007934607,-0.113072206,0.008491437,-0.394170746,-0.291159299,0.303090589,0.061076392,0.365740675,0.29131468,0.041089822,0.08891552,-0.281477407,-0.815625493,0.041089822,0.08891552,-0.281477407,-0.815625493,1,1,1,1
104906,0.436931102,-0.415966785,0.055445086,0.025028107,-0.094903168,-0.01719262,-0.397709285,-0.267449474,0.342227948,0.020046828,0.275814962,0.307571037,0.041297971,0.060361435,-0.293900933,-0.810665785,0.041297971,0.060361435,-0.293900933,-0.810665785,1,1,1,1
104945,0.436931102,-0.446108181,0.055445086,0.008259904,-0.07760747,-0.033077787,-0.38642933,-0.253669748,0.352032913,-0.02131706,0.220614763,0.339866306,0.045183361,0.040910182,-0.301370932,-0.816597163,0.045183361,0.040910182,-0.301370932,-0.816597163,1,1,1,1
105090,0.436931102,-0.450602971,0.055445086,-0.013733342,-0.067800473,-0.043152977,-0.366637221,-0.232868068,0.351655041,-0.062343396,0.202275679,0.358876619,0.050790986,0.019475034,-0.310218247,-0.817182179,0.050790986,0.019475034,-0.310218247,-0.817182179,1,1,1,1
105175,0.436931102,-0.45807202,0.055445086,-0.038665327,-0.070547126,-0.048438676,-0.344565448,-0.209485962,0.379276477,-0.097424221,0.206549212,0.366152483,0.039818228,-0.002566524,-0.318544804,-0.815297377,0.039818228,-0.002566524,-0.318544804,-0.815297377,1,1,1,1
105240,0.436931102,-0.459915493,0.055445086,-0.045395947,-0.071125009,-0.050456093,-0.325232385,-0.188420565,0.412735452,-0.12288673,0.214519292,0.364505184,0.033516535,-0.022475922,-0.324073049,-0.812390327,0.033516535,-0.022475922,-0.324073049,-0.812390327,1,1,1,1
105385,0.436931102,-0.457711627,0.055445086,-0.047335326,-0.071904625,-0.051151748,-0.310737425,-0.173217558,0.437981135,-0.136591682,0.218112561,0.380571937,0.022839217,-0.038207914,-0.32709735,-0.818497954,0.022839217,-0.038207914,-0.32709735,-0.818497954,1,1,1,1
105465,0.436931102,-0.457738685,0.055445086,-0.055540759,-0.071790853,-0.053358864,-0.303160943,-0.154759693,0.464073456,-0.13977467,0.213569754,0.402332938,0.016875651,-0.050876432,-0.330806196,-0.822263817,0.016875651,-0.050876432,-0.330806196,-0.822263817,1,1,1,1
105551,0.436931102,-0.406479227,0.055445086,-0.084422143,-0.071244245,-0.0581538,-0.303146219,-0.136040338,0.491268874,-0.11717123,0.199522025,0.4285763,0.015476913,-0.064235319,-0.337280109,-0.82117509,0.015476913,-0.064235319,-0.337280109,-0.82117509,1,1,1,1
105673,0.436931102,-0.282638238,0.055445086,-0.115675653,-0.069110083,-0.066245417,-0.309371471,-0.118569105,0.520750513,-0.027265044,0.182203969,0.45593584,0.01881774,-0.082045199,-0.345840082,-0.815167472,0.01881774,-0.082045199,-0.345840082,-0.815167472,1,1,1,1
105759,0.436931102,-0.159309645,0.050411518,-0.149311144,-0.062184556,-0.077989321,-0.318086667,-0.10156848,0.551169664,0.136553488,0.177716595,0.476933819,0.027436896,-0.107533101,-0.353045766,-0.803676009,0.027436896,-0.107533101,-0.353045766,-0.803676009,1,1,1,1
105906,0.436931102,-0.058870401,-0.002966339,-0.168075338,-0.047757253,-0.094715023,-0.323530649,-0.08304471,0.578650795,0.329437828,0.210726068,0.482383629,0.04030432,-0.141155759,-0.355135076,-0.786774268,0.04030432,-0.141155759,-0.355135076,-0.786774268,1,1,1,1
105985,0.39325111,0.010286045,-0.084539765,-0.173014535,-0.024026867,-0.116927137,-0.320003341,-0.060561201,0.593094041,0.499735849,0.28314068,0.466357349,0.056376313,-0.180822917,-0.350446822,-0.765460382,0.056376313,-0.180822917,-0.350446822,-0.765460382,1,1,1,1
106045,0.272681592,0.010286045,-0.137035045,-0.173014535,0.004396955,-0.131489117,-0.305158118,-0.035492494,0.583097227,0.513339824,0.370491679,0.4312927,0.074541431,-0.20773521,-0.343031206,-0.742630794,0.074541431,-0.20773521,-0.343031206,-0.742630794,1,1,1,1
106190,0.075359866,0.010286045,-0.141907007,-0.173014535,0.027978311,-0.152043153,-0.281633457,-0.011165305,0.544960735,0.530190597,0.44579814,0.3851679,0.093817949,-0.244545945,-0.339688911,-0.721968436,0.093817949,-0.244545945,-0.339688911,-0.721968436,1,1,1,1
106271,0.075359866,0.010286045,-0.142852985,-0.173014535,0.027978311,-0.17932017,-0.257377711,-0.011165305,0.544960735,0.553306172,0.500114275,0.3851679,0.093817949,-0.296643765,-0.344412923,-0.721968436,0.093817949,-0.296643765,-0.344412923,-0.721968436,1,1,1,1
106350,0.075359866,0.010286045,-0.140077815,-0.173014535,0.027978311,-0.213810173,-0.240887366,-0.011165305,0.544960735,0.583976669,0.537287826,0.3851679,0.093817949,-0.36755942,-0.357746265,-0.721968436,0.093817949,-0.36755942,-0.357746265,-0.721968436,4,1,1,1
106493,0.075359866,0.010286045,-0.136566542,-0.173014535,0.027978311,-0.253751854,-0.237481411,-0.011165305,0.544960735,0.621724393,0.566353146,0.3851679,0.093817949,-0.453217862,-0.376490902,-0.721968436,0.093817949,-0.453217862,-0.376490902,-0.721968436,4,1,1,4
106572,0.075359866,0.010286045,-0.136566542,-0.173014535,0.027978311,-0.303334239,-0.247062038,-0.011165305,0.544960735,0.650315833,0.591539695,0.3851679,0.093817949,-0.545659126,-0.396329771,-0.721968436,0.093817949,-0.545659126,-0.396329771,-0.721968436,4,1,1,4
106653,0.075359866,0.010286045,-0.136566542,-0.173014535,0.027978311,-0.34946983,-0.266540339,-0.011165305,0.544960735,0.685244001,0.609438621,0.3851679,0.093817949,-0.611505429,-0.413811782,-0.721968436,0.093817949,-0.611505429,-0.413811782,-0.721968436,4,1,1,4
106777,0.075359866,0.010286045,-0.128279647,-0.173014535,0.027978311,-0.392285237,-0.290409273,-0.011165305,0.544960735,0.720210444,0.619227186,0.3851679,0.093817949,-0.651889662,-0.428469436,-0.721968436,0.093817949,-0.651889662,-0.428469436,-0.721968436,4,1,1,4
106871,0.075359866,0.010286045,-0.073449615,-0.173014535,0.027978311,-0.43142822,-0.311578718,-0.011165305,0.544960735,0.752347657,0.628384672,0.3851679,0.093817949,-0.681923118,-0.440624875,-0.721968436,0.093817949,-0.681923118,-0.440624875,-0.721968436,4,1,1,4
106989,0.075359866,0.010286045,0.043797609,-0.173014535,0.027978311,-0.45342928,-0.316695717,-0.011165305,0.544960735,0.795829771,0.650415454,0.3851679,0.093817949,-0.699441964,-0.448767534,-0.721968436,0.093817949,-0.699441964,-0.448767534,-0.721968436,4,1,1,4
107070,0.075359866,0.010286045,0.278736272,-0.173014535,0.027978311,-0.471727846,-0.290652294,-0.011165305,0.544960735,0.840192234,0.689388552,0.3851679,0.093817949,-0.71275531,-0.447505112,-0.721968436,0.093817949,-0.71275531,-0.447505112,-0.721968436,4,1,1,4
107145,0.075359866,0.010286045,0.449680487,-0.173014535,0.027978311,-0.483083489,-0.231959773,-0.011165305,0.544960735,0.873943331,0.737788716,0.3851679,0.093817949,-0.716869791,-0.433494782,-0.721968436,0.093817949,-0.716869791,-0.433494782,-0.721968436,4,1,1,4
107285,0.075359866,0.008528019,0.506149429,-0.173014535,0.027978311,-0.491936061,-0.157943471,-0.011165305,0.544960735,0.877582128,0.781381015,0.3851679,0.093817949,-0.708317759,-0.409558109,-0.721968436,0.093817949,-0.708317759,-0.409558109,-0.721968436,4,1,1,4
107384,0.075359866,0.008528019,0.506149429,-0.173014535,0.027978311,-0.491936061,-0.089362229,-0.011165305,0.544960735,0.877582128,0.807577991,0.3851679,0.093817949,-0.708317759,-0.384234701,-0.721968436,0.093817949,-0.708317759,-0.384234701,-0.721968436,4,1,1,4
107438,0.075359866,0.008528019,0.506149429,-0.173014535,0.027978311,-0.491936061,-0.038150767,-0.011165305,0.544960735,0.877582128,0.811761488,0.3851679,0.093817949,-0.708317759,-0.366564105,-0.721968436,0.093817949,-0.708317759,-0.366564105,-0.721968436,1,1,1,1
107601,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.366189385,-0.006736996,-0.011165305,0.544960735,0.825362295,0.797701534,0.3851679,0.093817949,-0.537671876,-0.361638869,-0.721968436,0.093817949,-0.537671876,-0.361638869,-0.721968436,1,1,1,1
107661,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.361590661,0.009059359,-0.011165305,0.544960735,0.810367907,0.774292376,0.3851679,0.093817949,-0.529755523,-0.367892178,-0.721968436,0.093817949,-0.529755523,-0.367892178,-0.721968436,2,1,1,2
107716,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.366784873,0.016138021,-0.011165305,0.544960735,0.771154248,0.749631044,0.3851679,0.093817949,-0.528847089,-0.380430061,-0.721968436,0.093817949,-0.528847089,-0.380430061,-0.721968436,2,1,1,2
107945,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.37223359,0.019813682,-0.011165305,0.544960735,0.72581406,0.727675502,0.3851679,0.093817949,-0.528745405,-0.392598007,-0.721968436,0.093817949,-0.528745405,-0.392598007,-0.721968436,2,1,1,2
107979,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.376313988,0.023318479,-0.011165305,0.544960735,0.682859746,0.7060108,0.3851679,0.093817949,-0.529047599,-0.398741874,-0.721968436,0.093817949,-0.529047599,-0.398741874,-0.721968436,2,1,1,2
108087,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.375643035,0.028499955,-0.011165305,0.544960735,0.656987495,0.683442672,0.3851679,0.093817949,-0.521327555,-0.398250563,-0.721968436,0.093817949,-0.521327555,-0.398250563,-0.721968436,2,1,1,2
108167,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.366275376,0.034177302,-0.011165305,0.544960735,0.621063103,0.664307583,0.3851679,0.093817949,-0.509160715,-0.393953094,-0.721968436,0.093817949,-0.509160715,-0.393953094,-0.721968436,2,1,1,2
108243,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.35659307,0.038666281,-0.011165305,0.544960735,0.579234496,0.651591935,0.3851679,0.093817949,-0.494813316,-0.388785302,-0.721968436,0.093817949,-0.494813316,-0.388785302,-0.721968436,2,1,1,2
108384,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.355735803,0.04009033,-0.011165305,0.544960735,0.534262334,0.640229636,0.3851679,0.093817949,-0.484081643,-0.38429908,-0.721968436,0.093817949,-0.484081643,-0.38429908,-0.721968436,2,1,1,2
108475,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.381451918,0.034679691,-0.011165305,0.544960735,0.49998988,0.616024089,0.3851679,0.093817949,-0.502946989,-0.380859802,-0.721968436,0.093817949,-0.502946989,-0.380859802,-0.721968436,1,1,1,1
108558,0.075359866,0.172790353,0.506149429,-0.173014535,0.027978311,-0.40909597,0.016885188,-0.011165305,0.544960735,0.468425425,0.567812493,0.3851679,0.093817949,-0.527108649,-0.382945575,-0.721968436,0.093817949,-0.527108649,-0.382945575,-0.721968436,1,1,1,1
108708,0.075359866,0.172790353,0.506149429,0.165850391,0.027978311,-0.43548479,-0.017910539,0.029504009,0.544960735,0.439570258,0.488095698,0.571870656,0.093817949,-0.552981045,-0.395027453,-0.330970319,0.093817949,-0.552981045,-0.395027453,-0.330970319,1,1,1,1
108747,0.075359866,0.172790353,0.446874377,0.165850391,0.027978311,-0.459230343,-0.070222046,0.029504009,0.544960735,0.414761397,0.379399775,0.571870656,0.093817949,-0.576236032,-0.420378157,-0.330970319,0.093817949,-0.576236032,-0.420378157,-0.330970319,1,1,1,1
108849,0.075359866,0.172790353,0.266084311,0.165850391,0.027978311,-0.47911421,-0.134950034,0.029504009,0.544960735,0.394729604,0.257219501,0.571870656,0.093817949,-0.594391409,-0.457472258,-0.330970319,0.093817949,-0.594391409,-0.457472258,-0.330970319,1,1,1,1
108993,0.075359866,-0.084448139,-0.044904472,0.165850391,0.027978311,-0.540999687,-0.20184049,0.029504009,0.544960735,0.198035102,0.149887634,0.571870656,0.093817949,-0.641129378,-0.499309471,-0.330970319,0.093817949,-0.641129378,-0.499309471,-0.330970319,1,1,1,1
109056,0.075359866,-0.209189076,-0.347159375,0.165850391,0.027978311,-0.580807936,-0.259645848,0.029504009,0.544960735,0.002276521,0.087836515,0.571870656,0.093817949,-0.672252673,-0.535015287,-0.330970319,0.093817949,-0.672252673,-0.535015287,-0.330970319,1,1,1,1
109181,0.075359866,-0.112929536,-0.411861219,0.165850391,0.027978311,-0.596378856,-0.302726596,0.029504009,0.544960735,-0.1029546,0.085300913,0.571870656,0.093817949,-0.692067003,-0.557262497,-0.330970319,0.093817949,-0.692067003,-0.557262497,-0.330970319,1,1,1,1
109306,0.075359866,3.09E-04,-0.329626639,0.402992721,0.027978311,-0.596022301,-0.331686957,0.041083578,0.544960735,-0.06720839,0.133853051,0.57469221,0.093817949,-0.709602201,-0.562607374,-0.344137834,0.093817949,-0.709602201,-0.562607374,-0.344137834,1,1,1,1
109344,0.075359866,0.0651408,-0.204871144,0.461194651,0.027978311,-0.590676619,-0.347379612,0.056304927,0.544960735,0.045127217,0.207801442,0.585127537,0.093817949,-0.730140321,-0.553299265,-0.356855128,0.093817949,-0.730140321,-0.553299265,-0.356855128,1,1,1,1
